staff_id,height,weight,qualification,salary
38371,178.6,56.64,硕士,15905
38372,181.7,41.93,博士,4765
38373,166.8,78.68,博士,10680
38374,162.5,82.88,本科,11590
38375,162.9,67.93,本科,6895
38376,161.4,87.87,博士,7569
38377,171.3,68.04,博士,13841
38378,187.7,46.59,硕士,13653
38379,159.4,47.03,硕士,16151
38380,158.2,48.26,本科,10539
38381,184.5,84.17,硕士,20258
38382,196,72.36,本科,11731
38383,182.4,72.06,博士,17218
38384,167.1,65.2,博士,5285
38385,176.7,82.97,本科,11185
38386,185.8,78.43,本科,16067
38387,162.3,38.19,博士,15729
38388,192.9,86.04,硕士,11420
38389,150.9,58.14,硕士,4110
38390,157.9,80.34,博士,16410
38391,154.8,73.09,博士,2828
38392,163.9,48.65,博士,4970
38393,155,48.3,本科,18045
38394,167.1,35.13,博士,17305
38395,173.5,78.76,硕士,10822
38396,164.9,55.04,博士,19175
38397,179.3,47.96,硕士,16713
38398,188.7,56.3,本科,5777
38399,196.7,83.29,博士,14415
38400,196.2,51.12,本科,19859
38401,158,53.65,博士,4327
38402,194.4,44.15,硕士,7777
38403,189.9,53.58,博士,12380
38404,191.8,81.89,博士,16874
38405,185.5,63.39,硕士,10107
38406,199.8,75.06,硕士,11555
38407,174.9,41.53,博士,15693
38408,183,35.82,硕士,15160
38409,163.5,82.14,博士,8929
38410,173.8,76.99,博士,14846
38411,162,64.11,本科,15015
38412,151.5,65.32,博士,12853
38413,160.9,70.07,硕士,10650
38414,160.6,64.18,博士,8261
38415,177.2,72.66,硕士,14818
38416,184.6,82.6,本科,3782
38417,154.9,76.02,硕士,11303
38418,193.9,41.46,博士,15139
38419,158.8,87.94,博士,15238
38420,152.9,53.61,博士,11493
38421,156.7,57.87,硕士,8290
38422,196.8,36.96,硕士,6809
38423,188.5,80.07,博士,5649
38424,184.3,80.8,博士,19832
38425,151.2,39.69,硕士,12531
38426,165.8,85.37,硕士,13607
38427,198.5,82.7,博士,16015
38428,162.1,74.92,硕士,8874
38429,180.7,67.8,博士,12727
38430,152,37.04,硕士,8613
38431,183.8,84.75,本科,6976
38432,187.7,88.77,博士,15447
38433,194.6,69.46,硕士,14965
38434,161.9,43.09,硕士,16433
38435,199.1,60.52,本科,16009
38436,160.9,50.83,本科,17180
38437,157.5,77.98,博士,16246
38438,150.1,51.53,硕士,4783
38439,179.5,39.09,本科,11313
38440,187.1,72.76,博士,10148
38441,170.3,52.23,博士,12847
38442,184.5,41.36,硕士,12695
38443,181.3,62.69,博士,9669
38444,188.7,65.14,博士,18144
38445,184.5,83.1,本科,8575
38446,158,46.72,博士,18607
38447,176.7,71.18,博士,5125
38448,154.3,38.09,博士,8180
38449,191.2,50.66,博士,5831
38450,158.8,44.55,本科,6668
38451,198.7,66.22,博士,17406
38452,192.7,35.86,博士,19938
38453,158.9,48,本科,5963
38454,163.3,43,博士,11954
38455,182.5,73.33,博士,10796
38456,173.3,57.1,博士,6536
38457,188.4,62.4,博士,13288
38458,159.8,38.54,硕士,15545
38459,174.6,38.3,博士,18263
38460,151.7,69.83,硕士,12836
38461,174.8,38.5,硕士,6559
38462,195.6,55.51,本科,6661
38463,195,43.87,硕士,7862
38464,199.5,75.78,博士,18597
38465,187.4,51.17,博士,16797
38466,158.1,58.2,硕士,13301
38467,161,65.82,本科,11313
38468,164.8,70.19,博士,17799
38469,182.4,43.7,本科,6625
38470,188.6,61.73,博士,20304
38471,164.9,41.8,博士,4961
38472,186.4,47.44,博士,4947
38473,190.9,84.25,硕士,12806
38474,177.8,49.29,硕士,3911
38475,170.1,73.83,硕士,14403
38476,151.1,52.9,博士,-392
38477,154,78.1,博士,12083
38478,157.6,81.65,硕士,6821
38479,167.4,83.69,博士,17252
38480,165,39.55,硕士,8148
38481,164.3,73.54,硕士,4611
38482,189.5,64.91,博士,10787
38483,171.3,66.37,硕士,11381
38484,162.1,73.56,本科,10474
38485,151.1,45.6,硕士,3521
38486,184.7,53.95,硕士,18882
38487,184.7,47.91,博士,16379
38488,178.9,55.52,博士,5763
38489,167.5,45.66,博士,14313
38490,193.5,41.46,本科,16771
38491,163,79.35,本科,6181
38492,153.6,52.98,硕士,18128
38493,199.8,66.25,本科,17580
38494,187.5,56.89,本科,14523
38495,185,43.96,博士,12492
38496,185.6,65.7,博士,15337
38497,163.2,61.29,博士,6341
38498,185.1,63.88,本科,16267
38499,197.8,85.41,博士,5633
38500,182.5,54.55,硕士,17445
38501,153.5,43.36,硕士,9975
38502,183.1,68.97,硕士,7269
38503,199.5,87.04,博士,13111
38504,186.2,81.55,本科,4857
38505,186.1,62.58,博士,12702
38506,173.5,77.27,本科,10017
38507,190.6,86.17,博士,4389
38508,187.7,65.58,本科,11305
38509,155.6,40.74,博士,8912
38510,178.1,38.1,博士,15768
38511,162,86.7,本科,8633
38512,164.9,62.06,本科,8795
38513,198.6,74.88,博士,19459
38514,194.1,63.07,博士,8418
38515,151.6,44.07,博士,9025
38516,185,67.37,本科,6631
38517,154.2,81.01,本科,8784
38518,174.2,85.21,硕士,21770
38519,180.4,80.03,硕士,13831
38520,161.3,89.21,博士,15108
38521,155,61,本科,16202
38522,194.1,70.33,硕士,16023
38523,168,66.44,硕士,9851
38524,159.1,43.43,博士,12456
38525,176.7,46.05,本科,2197
38526,151.2,69.73,博士,21566
38527,155.3,75.67,硕士,18391
38528,153.5,64.37,硕士,8613
38529,165.5,41.48,硕士,15731
38530,197.5,77.65,博士,11528
38531,152.4,42.48,硕士,6100
38532,160.8,89.39,硕士,21144
38533,191.8,81.73,本科,19629
38534,179,89.06,本科,20537
38535,195.9,85.85,硕士,17243
38536,161.3,89.01,硕士,9873
38537,172.3,66.25,博士,14325
38538,155.5,86.43,硕士,8551
38539,187.8,53.97,博士,8523
38540,196.8,84.3,本科,4916
38541,153.4,82.28,硕士,17194
38542,194.7,60.17,本科,19717
38543,157.2,58.55,硕士,11743
38544,173.3,56.77,博士,20333
38545,192.9,74.02,本科,18225
38546,195.2,44.04,本科,16311
38547,171.2,70.72,本科,16268
38548,168.1,37,硕士,8917
38549,188.6,77.08,博士,10613
38550,175.5,64.62,本科,15141
38551,196.1,82.34,博士,16592
38552,156.3,42.27,硕士,11139
38553,197.5,62.25,本科,11991
38554,157,88.36,硕士,5573
38555,154,64.64,硕士,12729
38556,192.6,42.98,本科,15531
38557,194.8,51.46,硕士,5972
38558,199.3,56.3,硕士,12466
38559,151,87.84,硕士,17743
38560,154.2,57.49,博士,11530
38561,163.2,45.91,本科,18898
38562,180.3,38.13,博士,20273
38563,157.7,89.99,本科,11121
38564,160.3,68.39,硕士,13949
38565,174,38.55,本科,14279
38566,184.8,67.16,博士,22211
38567,172.9,89.83,博士,17259
38568,161.2,75.74,本科,17297
38569,164.1,52.85,硕士,9822
38570,164.8,79.36,博士,20367
38571,161.8,86.75,硕士,13383
38572,157.5,50.16,博士,14512
38573,158.2,43.16,博士,15171
38574,193.1,73.97,本科,1591
38575,163.3,66.09,硕士,18155
38576,176.8,76.02,硕士,15562
38577,151.7,66.59,博士,-57
38578,172.8,43.77,博士,14266
38579,175.9,76.74,本科,10706
38580,168.2,64.45,本科,10278
38581,166.4,62.91,硕士,5565
38582,169.2,89.88,博士,12237
38583,195.8,62.3,硕士,5587
38584,168.2,83.13,本科,7573
38585,167.4,67.81,本科,11029
38586,186.4,86.34,硕士,15105
38587,182.7,72.76,本科,16247
38588,183.9,57.72,本科,12821
38589,153.2,48.44,本科,18244
38590,197.1,61.27,硕士,6724
38591,160.2,88.72,硕士,9959
38592,181.1,80.09,本科,7941
38593,185.7,59.33,本科,7009
38594,196.1,40.66,本科,15171
38595,151,66.36,博士,3446
38596,188.4,41.42,硕士,8220
38597,184.5,54.92,博士,6417
38598,163.5,66.55,硕士,3077
38599,156.6,55.93,硕士,18938
38600,199,40.1,本科,1855
38601,189.4,62.3,硕士,8511
38602,154,79.58,本科,11574
38603,199.6,35.79,博士,3500
38604,164.7,52.22,硕士,3419
38605,182.2,49.36,本科,13156
38606,151.2,88.03,博士,10869
38607,190.1,82.59,博士,3743
38608,164.1,51.39,本科,14069
38609,156.9,54.83,博士,12077
38610,175.6,68.52,本科,6593
38611,180.3,81.72,本科,7569
38612,169.4,64.17,博士,7255
38613,194.9,43,硕士,16620
38614,188.5,77.67,本科,9790
38615,182.2,53.67,硕士,16823
38616,179.7,46.02,本科,9755
38617,177.6,73.44,硕士,6450
38618,173.3,79.04,博士,6598
38619,178.2,64.72,本科,13084
38620,173.3,44.77,本科,11831
38621,190.2,72.47,硕士,14195
38622,184.5,66.94,博士,16867
38623,193.8,36.61,本科,13235
38624,150.4,88.4,本科,11142
38625,184.5,39.11,博士,7826
38626,157.5,87.89,本科,9930
38627,162.6,42.22,博士,10298
38628,165.7,73.51,本科,12503
38629,187.3,66.1,硕士,16679
38630,152.5,40.79,博士,18549
38631,157,85.52,博士,18083
38632,178,63,本科,13481
38633,167.9,36.91,本科,18887
38634,176.6,58.49,博士,7480
38635,169,41.87,硕士,16997
38636,186.1,87.32,博士,4162
38637,159.5,68.68,本科,17616
38638,199.7,68.89,硕士,14768
38639,173.9,37.96,本科,14264
38640,187.2,86.46,硕士,6673
38641,150,76.83,博士,13625
38642,186.1,84.17,本科,9447
38643,159.9,71.62,博士,16150
38644,161.7,38.45,硕士,5875
38645,169.8,70.21,本科,21162
38646,183.6,49.08,博士,6443
38647,199.1,39.32,本科,13172
38648,161.8,88.35,本科,5079
38649,165.3,41.61,本科,11965
38650,179.4,66.42,博士,4997
38651,155.8,71.04,博士,6612
38652,192.1,82.33,硕士,13412
38653,194,50.3,博士,17614
38654,186.9,72.58,本科,11711
38655,150.6,35.98,本科,11647
38656,155,51.67,硕士,16602
38657,160.3,82.17,博士,12601
38658,187.8,38,本科,9073
38659,194.7,78.87,硕士,17876
38660,194,42.5,本科,7508
38661,157.8,87.01,本科,21190
38662,153,35.67,硕士,13835
38663,195.1,62.6,博士,13671
38664,172.9,66.46,本科,8305
38665,180.6,67,博士,16317
38666,174.1,56.18,硕士,20111
38667,185.5,68.91,博士,10981
38668,181,61.98,博士,2667
38669,162.3,52.15,博士,4567
38670,188.5,51.13,博士,21961
38671,161,56.9,博士,13545
38672,192.9,41.12,本科,16219
38673,198.5,36.09,硕士,7656
38674,168.1,74.59,本科,5230
38675,179.9,40.79,硕士,10275
38676,177.8,77.54,博士,9156
38677,163.1,70.14,本科,18068
38678,181.4,48.81,博士,18478
38679,184.6,60.43,本科,6932
38680,165.2,83.86,硕士,8304
38681,194.3,50.74,硕士,8592
38682,154.8,59.54,本科,6901
38683,193,69.17,本科,4215
38684,154.4,44.15,硕士,8589
38685,198.8,80.96,本科,17171
38686,190.1,48.55,硕士,13450
38687,184.7,70.23,博士,14908
38688,154.6,51.98,本科,14905
38689,180.9,53.74,本科,10705
38690,171,87.32,硕士,5701
38691,178.8,52.16,本科,10511
38692,150,70.39,硕士,15066
38693,191.9,85.06,本科,19467
38694,186.8,61.64,硕士,19384
38695,156,65.28,博士,9895
38696,175.8,88.93,本科,11963
38697,152.1,64.87,本科,14112
38698,195.4,73.68,硕士,15295
38699,166.2,64.64,本科,14603
38700,164.7,62.49,本科,16219
38701,180.2,74.46,硕士,15685
38702,177.3,42.72,博士,5384
38703,166.9,86.56,本科,8743
38704,192.3,53.13,本科,17702
38705,165.2,39.52,硕士,16117
38706,187.4,81.3,本科,11913
38707,163.9,71.89,硕士,7785
38708,198.6,60.11,本科,633
38709,198.8,43.24,本科,6997
38710,181.8,82.68,硕士,22845
38711,199.2,79.71,本科,13514
38712,158.6,58.07,本科,11315
38713,152.9,53.17,硕士,20851
38714,161.2,46.88,硕士,8020
38715,166.6,78.78,本科,15208
38716,194.7,55.02,本科,20223
38717,163.3,54.5,硕士,17489
38718,159.4,79.72,博士,19577
38719,189.1,61.74,博士,16760
38720,156.6,67.19,本科,13923
38721,181.2,83.1,博士,13459
38722,184.6,80.38,博士,14337
38723,174.2,80.32,本科,17786
38724,152.3,77.51,博士,12764
38725,199,50.56,硕士,9095
38726,188.4,48.73,硕士,12548
38727,182.9,50.94,硕士,19711
38728,194.1,66.68,本科,4459
38729,163.2,40.77,本科,12097
38730,186.2,77.73,硕士,14588
38731,166.6,75.99,博士,16543
38732,193,56.96,本科,3873
38733,158.9,54.3,博士,5800
38734,181.6,70.48,硕士,4409
38735,192,61.79,本科,14389
38736,177.4,81.92,本科,17147
38737,176.6,79.71,硕士,8097
38738,150,69.66,本科,12760
38739,165.9,47.37,本科,10818
38740,159.1,51.97,本科,4415
38741,157.3,77.35,硕士,6546
38742,182.5,37.88,硕士,17231
38743,170.4,52.05,本科,7412
38744,175.6,64.96,博士,20715
38745,198.9,58.31,本科,5718
38746,181.2,37.34,本科,13369
38747,176.1,58.56,博士,14923
38748,158.2,49.59,本科,12545
38749,195.3,68.01,硕士,11662
38750,197.7,71.73,博士,17159
38751,183.7,79.16,博士,17845
38752,159.5,47.34,博士,14489
38753,198.5,58.54,硕士,-447
38754,162.8,74.86,本科,19280
38755,193.6,50.78,本科,11992
38756,162.8,39.99,本科,14637
38757,157,36.47,博士,14495
38758,169.5,43.1,本科,11847
38759,185.1,58.8,本科,13860
38760,166.4,50.12,本科,18328
38761,167.6,76,博士,12173
38762,175.1,82.7,博士,11025
38763,184.6,73.75,博士,6393
38764,174.3,44.06,本科,14645
38765,189.4,73.95,硕士,16463
38766,199.6,46.24,硕士,11178
38767,177,51.52,硕士,14652
38768,196.7,47.84,本科,16788
38769,159.8,45.89,博士,6417
38770,185.7,87.12,硕士,5759
38771,169.8,63.54,博士,6407
38772,165.8,85.85,博士,19077
38773,197.5,75.76,硕士,10892
38774,195.6,51.23,硕士,5530
38775,174.9,54.86,硕士,11970
38776,169.6,41.63,本科,18251
38777,164.8,38.82,硕士,13858
38778,173.4,60.07,博士,18315
38779,157.7,46.4,本科,14878
38780,176.4,43.57,本科,13429
38781,198.5,59.92,博士,17157
38782,153.6,42.67,硕士,10596
38783,170.4,46.65,本科,4154
38784,164.1,58.45,本科,10791
38785,198.5,82.84,博士,16285
38786,164.2,89.41,博士,14357
38787,167,54.19,本科,24342
38788,180.7,42.01,本科,17701
38789,152.1,66.01,硕士,6679
38790,162.6,55.81,博士,16599
38791,173.3,81.79,本科,9060
38792,174.7,76.91,硕士,11481
38793,178.2,79.33,博士,5468
38794,187.4,48.88,硕士,11548
38795,160.9,66.58,本科,5607
38796,162,57.01,硕士,16431
38797,192.6,69.35,硕士,22280
38798,192.4,55.05,本科,18873
38799,191.5,76.3,博士,7883
38800,193.9,66.91,博士,12973
38801,188.5,36.41,本科,16015
38802,184.4,74.56,本科,23193
38803,183.9,79.84,博士,19911
38804,158.7,83.21,硕士,15503
38805,193.5,54.26,博士,10529
38806,184.1,74.67,本科,17745
38807,153.6,84.55,本科,10578
38808,157.1,72.24,硕士,15092
38809,194.6,53.76,本科,18222
38810,181.4,83.56,本科,13127
38811,161.4,86.36,博士,18119
38812,180.1,61.01,本科,8734
38813,176.3,55.72,本科,5359
38814,177.7,46.86,硕士,9101
38815,164.2,44.33,硕士,6842
38816,168.5,44.16,博士,3630
38817,178.4,71.32,博士,14843
38818,156.2,78.95,博士,9971
38819,160,46.18,博士,18371
38820,157.2,80.14,本科,10063
38821,187.3,83.86,硕士,16434
38822,155.6,50.8,硕士,14921
38823,185.3,41.62,硕士,14460
38824,189.5,71.4,本科,11771
38825,186.5,65.22,博士,13607
38826,158.7,73,硕士,11371
38827,154.3,86.4,本科,4457
38828,167,46.5,博士,16000
38829,192.2,74.09,硕士,14750
38830,175,46.68,博士,10601
38831,173.6,69.13,博士,16213
38832,162.4,60.83,本科,17592
38833,185.9,41,本科,4917
38834,167.6,70.45,本科,10949
38835,162.2,89.2,硕士,6122
38836,171.4,36.27,本科,10345
38837,199.4,85.84,博士,10681
38838,163.5,57.99,博士,8053
38839,192.5,85.87,硕士,13347
38840,156.5,35.37,博士,8902
38841,190.1,43.38,本科,8479
38842,183.6,57.77,博士,15767
38843,176.6,69.89,硕士,17357
38844,191.1,42.19,博士,9741
38845,184.9,44.15,本科,9010
38846,183.9,79.79,硕士,17186
38847,197.3,36.42,本科,12243
38848,165.8,84.55,硕士,8985
38849,169.6,57.48,本科,6080
38850,174.4,43.64,本科,13251
38851,199.9,63.31,硕士,14902
38852,152,49.26,博士,4373
38853,182.3,56.49,博士,22459
38854,172.2,79.92,博士,15249
38855,178.4,38.87,本科,12995
38856,168.7,47.15,博士,17578
38857,194,89.88,本科,15938
38858,179.9,79.62,博士,5465
38859,176.5,58.73,本科,11903
38860,169.6,43.9,本科,4143
38861,166.1,41.31,博士,11580
38862,180.1,42.7,本科,13103
38863,187.8,40.97,本科,17331
38864,187.9,39.57,硕士,15443
38865,198.1,76.73,硕士,2821
38866,177.3,41.95,博士,16093
38867,194.9,75.83,硕士,6242
38868,199.1,51.26,硕士,21502
38869,184,69.5,博士,19172
38870,168.7,67.43,本科,17880
38871,163,44.11,本科,12306
38872,157.2,66.57,博士,9677
38873,198.2,80.39,博士,19848
38874,172.6,83.54,博士,10929
38875,187.1,80.54,博士,11751
38876,195.6,70.46,博士,22779
38877,184.9,58.98,博士,9858
38878,170.7,61.27,本科,7693
38879,154.5,35.81,本科,14085
38880,167.4,54.46,博士,9225
38881,166.7,86.83,硕士,2820
38882,188.4,61.52,硕士,16904
38883,168.3,48.11,博士,6843
38884,172,67.04,博士,16030
38885,150.2,67.43,硕士,16824
38886,158.1,65.71,博士,21041
38887,184.8,35.12,本科,16517
38888,192.2,89.31,硕士,10621
38889,188.7,87.4,硕士,9865
38890,169.4,85.32,博士,20345
38891,178.4,70.37,本科,15794
38892,181.2,43.9,硕士,8616
38893,176.9,65.3,博士,16103
38894,157.2,39.76,博士,8667
38895,155.5,42.9,硕士,8934
38896,179.5,68.92,硕士,448
38897,153.4,53.54,博士,6486
38898,172.1,84.55,硕士,12759
38899,199.8,68.68,硕士,4032
38900,165.7,43.22,硕士,7716
38901,180,64.77,本科,17126
38902,186.6,70.47,博士,5737
38903,173,86.64,本科,14003
38904,176.6,43.12,硕士,-400
38905,187.9,72.19,博士,10291
38906,163.2,63.94,硕士,17969
38907,180.9,36.07,硕士,16439
38908,175.1,83.63,博士,10955
38909,181.3,66.48,本科,12351
38910,186.4,35.38,博士,7423
38911,184.3,49.2,本科,11365
38912,155.2,48.48,硕士,7586
38913,169.7,48.19,硕士,19667
38914,153.5,55.59,博士,12842
38915,153.4,75.91,硕士,16123
38916,150.2,79.55,博士,13416
38917,195.5,85.38,硕士,15765
38918,195,60.75,本科,18829
38919,157.9,62.15,硕士,11972
38920,193.4,85.91,博士,3906
38921,158.2,53.5,博士,5768
38922,180.7,61.52,硕士,11039
38923,154.3,89.58,本科,9624
38924,168.1,88.15,硕士,18438
38925,158.4,67.82,硕士,17046
38926,157,85.33,博士,9003
38927,176.9,78.29,博士,8957
38928,167.2,83.11,博士,2322
38929,162.6,61.18,博士,6293
38930,197.5,83.82,博士,10519
38931,190.6,42.63,本科,2248
38932,185.2,89.88,本科,5919
38933,199.9,83.79,博士,6379
38934,166.2,72.87,本科,11083
38935,176,52.22,博士,11551
38936,166.3,59.45,硕士,8583
38937,186.2,68.86,博士,15769
38938,185.6,73.21,博士,12323
38939,163,59.25,博士,10801
38940,153.9,72.64,博士,13631
38941,176.2,40.3,本科,16151
38942,199.1,54.19,本科,13335
38943,157.5,45.09,本科,18025
38944,192,60.98,硕士,18414
38945,167.3,89.99,硕士,12199
38946,153.2,74.5,硕士,14104
38947,170.6,58.04,博士,18913
38948,161.7,58.57,硕士,16846
38949,173.8,69.95,本科,3837
38950,171.5,36.67,本科,21317
38951,194.8,82.47,博士,16084
38952,193,52.93,博士,1737
38953,183.2,84.5,博士,3973
38954,195.3,88.96,博士,12110
38955,154.3,85.32,本科,14091
38956,159.2,81.28,本科,1980
38957,173.7,43.65,博士,6748
38958,181.1,37.25,博士,20025
38959,177.3,41.62,硕士,7537
38960,165.3,36.3,硕士,6619
38961,175.6,44.26,硕士,8295
38962,173,43.12,博士,6243
38963,179.5,43.33,硕士,8464
38964,196.9,46.81,博士,8065
38965,150.9,62.28,博士,18626
38966,161.7,83.55,博士,6691
38967,161.7,59.74,硕士,9767
38968,183.7,66.15,博士,8551
38969,191,85.64,博士,8579
38970,154.2,66.07,硕士,2683
38971,177,73.17,硕士,13521
38972,163.9,45.16,博士,5899
38973,198.3,37.94,博士,7289
38974,164.3,55.47,博士,8346
38975,188.1,50.87,博士,17995
38976,191.1,89.38,本科,12744
38977,175.3,36.17,博士,11943
38978,188.8,68.55,博士,16133
38979,180.3,37.62,硕士,9333
38980,193.5,64.43,博士,14365
38981,189.5,41.49,硕士,16234
38982,196.4,69.75,硕士,5957
38983,187.6,87.7,本科,3423
38984,150.8,74.3,硕士,15774
38985,150.8,45.43,硕士,17003
38986,158.4,64.19,博士,10994
38987,188.9,59.65,硕士,20551
38988,177,57.69,硕士,11417
38989,191.8,48.45,本科,15633
38990,185.9,52.84,本科,11479
38991,158.6,68.71,本科,16081
38992,191.3,81.64,硕士,10777
38993,194.4,66.8,博士,7880
38994,170.3,47.63,硕士,11334
38995,162.6,86.07,博士,11026
38996,185.3,46.97,硕士,7311
38997,166.9,63.49,硕士,14716
38998,189,36.72,本科,14894
38999,181.6,80.22,博士,23024
39000,150,43.44,本科,8186
39001,173.4,74.53,博士,12278
39002,189,39.76,博士,9775
39003,172.9,75.93,硕士,6535
39004,179.1,80.01,硕士,19065
39005,152.7,48.39,硕士,11872
39006,187,50.29,博士,13161
39007,189.2,54.41,硕士,15942
39008,192.5,46.79,本科,9107
39009,160.9,85.64,硕士,14650
39010,181.2,53.56,博士,7805
39011,166.4,64.15,博士,13795
39012,151.2,42.64,博士,9808
39013,188.6,44.2,硕士,21871
39014,158.5,69.68,硕士,4765
39015,162.4,78.54,硕士,16925
39016,168.3,55.41,本科,9221
39017,152.1,85.29,硕士,25
39018,164.1,76.88,本科,20391
39019,195.1,85.25,硕士,24981
39020,184.5,71.92,硕士,12521
39021,154.7,84.64,博士,14205
39022,174.2,88.54,博士,14617
39023,178.8,56.91,本科,6409
39024,158,37.39,本科,9146
39025,183.1,37.17,硕士,12139
39026,150.4,43.92,本科,14106
39027,188,63.51,本科,6189
39028,193.3,74.55,硕士,15977
39029,180.9,67.31,博士,16162
39030,196.1,35.47,硕士,6063
39031,174.3,68.89,博士,14576
39032,193.7,35.29,博士,14703
39033,186.2,47.33,硕士,15322
39034,169.9,39.21,硕士,7761
39035,158.4,77.04,本科,12117
39036,160.1,74.31,本科,6559
39037,164,51.75,硕士,11514
39038,184.6,74.74,硕士,7484
39039,187.6,86.32,博士,9158
39040,159.1,76.62,博士,11867
39041,154.9,88.91,硕士,10861
39042,154.4,78.64,硕士,17422
39043,160,66.35,硕士,13705
39044,176.5,56.81,博士,11845
39045,174.4,70.99,博士,10071
39046,174.9,80.77,博士,14223
39047,184.2,36.6,博士,16775
39048,155.3,51.89,博士,9238
39049,172,39.36,博士,18883
39050,193.3,45.24,本科,15435
39051,163.3,37.83,硕士,19357
39052,156.1,51.26,博士,4798
39053,159.1,65.43,博士,5517
39054,193.8,55.51,硕士,14833
39055,196.5,43.63,硕士,11410
39056,199,44.23,博士,11735
39057,199.6,42.22,硕士,13581
39058,157.8,46.49,博士,5347
39059,151.5,48.52,硕士,7902
39060,152.8,75.38,硕士,15364
39061,150.9,86.77,博士,9169
39062,197.4,57.85,博士,11489
39063,152.9,73.62,本科,11465
39064,174.7,59.32,博士,7843
39065,153,73.34,本科,4982
39066,171.6,52.23,硕士,10476
39067,151.6,36.12,本科,11976
39068,154.6,89.15,本科,6605
39069,160.2,64.8,硕士,5616
39070,192.6,39.05,硕士,9103
39071,188.9,66.82,本科,16227
39072,175.5,76.55,博士,14453
39073,190.2,45.92,博士,10869
39074,177.1,51.56,博士,10828
39075,185.4,62.52,博士,13606
39076,168.1,65.88,硕士,19697
39077,191.6,83.95,本科,13350
39078,155.7,39.05,硕士,10677
39079,180,43.01,本科,6843
39080,181.1,50.67,博士,16903
39081,158.2,62.14,硕士,8544
39082,186.4,87.53,本科,15329
39083,164.6,70.53,本科,15177
39084,154.7,63.9,博士,17499
39085,169.7,36.55,博士,18020
39086,190.1,89.61,本科,11670
39087,195.8,88.22,本科,14790
39088,176.5,85.16,本科,6560
39089,158.2,44.26,博士,18938
39090,181.7,83.57,博士,6272
39091,161.6,71.79,本科,6670
39092,150.8,85.05,硕士,17396
39093,159.8,51.55,硕士,11480
39094,188,48.91,硕士,1797
39095,188.4,56.13,硕士,5546
39096,198.1,52.18,硕士,7861
39097,194.7,89.46,博士,17070
39098,166.1,56.65,博士,16881
39099,193.5,81.12,本科,12031
39100,196.2,64.68,硕士,14316
39101,159.5,43.58,本科,15913
39102,182.7,65.95,本科,19231
39103,160.7,40.23,硕士,12691
39104,168.8,60.98,博士,10334
39105,182.1,84.79,本科,15034
39106,153.3,66.75,本科,4621
39107,180.2,84.63,博士,6589
39108,157.4,48.7,本科,2912
39109,178.3,64.08,本科,12844
39110,152.2,74.83,博士,24507
39111,185.5,50.55,博士,4177
39112,170,50.99,博士,17199
39113,161.4,37.32,本科,15541
39114,187.7,83.53,博士,2650
39115,195.6,77.48,本科,6966
39116,195.3,50.17,博士,7279
39117,160,84.51,硕士,15115
39118,168.1,69.65,硕士,10896
39119,182,38.38,硕士,7133
39120,166.1,68.4,博士,11941
39121,182.6,50.72,博士,7059
39122,180.4,49.66,博士,15590
39123,184.2,57.8,硕士,17627
39124,150.6,83.74,硕士,10825
39125,173.8,77.54,硕士,15014
39126,197,67.4,博士,6323
39127,180.9,87.15,博士,7374
39128,166.7,66.1,博士,6631
39129,153.7,52.64,本科,11955
39130,161,88.6,本科,6623
39131,171.4,43.37,硕士,13275
39132,189.8,75.5,硕士,20495
39133,150.6,89.95,硕士,4335
39134,152.3,82.78,硕士,14740
39135,183.4,55.32,博士,13051
39136,195.1,44.84,硕士,6622
39137,177,63.38,博士,23883
39138,154.7,46.89,博士,4201
39139,151.9,67.28,本科,10337
39140,197.1,39.85,本科,9001
39141,156.4,44.69,博士,21913
39142,187.7,58.97,本科,13455
39143,191.5,56.72,本科,10247
39144,196.7,44.18,本科,17799
39145,158.6,62.07,本科,19733
39146,170.5,73.68,本科,20591
39147,192.9,56.15,硕士,19737
39148,169.4,71.55,硕士,10345
39149,157.1,36.84,硕士,22767
39150,177.3,47.8,本科,18095
39151,161.9,61.3,本科,17074
39152,185.4,47.54,硕士,10655
39153,188.4,52.88,本科,24265
39154,161.2,64.84,本科,11758
39155,185.8,63.58,博士,16405
39156,185.4,49.64,硕士,16810
39157,176,85.56,硕士,5674
39158,171,67.9,本科,16482
39159,169.6,76.96,博士,16067
39160,151,48.31,博士,14995
39161,190.6,87.11,博士,5251
39162,190.6,62.2,本科,11381
39163,156.8,68.43,博士,19985
39164,151.2,74.98,本科,12747
39165,184.4,40.47,硕士,2696
39166,166.5,60.25,本科,8893
39167,187.2,54.25,博士,18235
39168,160.3,72.97,本科,2243
39169,173.3,84.88,硕士,5446
39170,197.4,52.5,博士,15142
39171,168.6,80.44,本科,11201
39172,195.2,61.62,本科,18128
39173,192.6,71.13,本科,5425
39174,171.8,67.99,博士,8159
39175,197.5,37.54,硕士,6031
39176,190.3,65.58,本科,9164
39177,162.3,69.35,硕士,13249
39178,176.9,78.28,硕士,18914
39179,180.1,54.24,本科,6373
39180,166.1,78.07,本科,13658
39181,164,87.57,博士,11318
39182,157.5,48.68,博士,13013
39183,172,86.26,博士,13823
39184,198,66.68,博士,6561
39185,176.2,37.24,硕士,10441
39186,167.5,67.99,硕士,16044
39187,169.1,65.27,博士,8953
39188,173.6,74.94,本科,7405
39189,198,47.86,硕士,16331
